,variant_and_allele,p_value,trait,gene,location,maf
1839,rs1502844-<b>C</b>,1e-06,schizophrenia,SLCO6A1,5:102523613,0.3530799815944406
1843,rs11064768-<b>A</b>,1e-06,schizophrenia,CCDC60,12:119380704,0.9214929740952973
1125,rs4073405-<b>?</b>,1e-06,schizophrenia,SYT13,11:45302302,-1.0
1125,rs4073405-<b>?</b>,1e-06,schizophrenia,LINC02696,11:45302302,-1.0
1466,rs73201076-<b>C</b>,1e-06,schizophrenia,IMMP2L,7:111135343,0.10600418136678427
578,rs1021487-<b>C</b>,1e-06,schizophrenia,LINC02494,4:58590920,0.11516199353529279
2383,rs4799571-<b>A</b>,1e-06,schizophrenia,DSG1-AS1,18:31416664,0.7343038644785601
1464,rs7314326-<b>A</b>,1e-06,schizophrenia,SOX5,12:23954663,0.35058327128319683
1852,rs8057927-<b>C</b>,1e-06,schizophrenia,CDH13,16:82659207,0.07574716919936277
1485,rs7712671-<b>G</b>,1e-06,schizophrenia,RPL35AP15,5:117201554,0.6886583565688044
1262,rs17396122-<b>G</b>,1e-06,schizophrenia,VN1R18P,2:47993197,0.9001517882553838
1660,rs3812831-<b>C</b>,1e-06,schizophrenia,RASA3,13:114134675,0.5085534568327668
1660,rs3812831-<b>C</b>,1e-06,schizophrenia,CFAP97D2,13:114134675,0.5085534568327668
1168,rs9908102-<b>T</b>,2e-06,schizophrenia,ELAC2,17:12993236,0.5839597670725252
1286,rs6468049-<b>T</b>,2e-06,schizophrenia,UNKNOWN,8:31484951,0.4920851839198269
1171,rs9924758-<b>C</b>,2e-06,schizophrenia,TMF1P1,16:13522627,0.544661795899128
1174,rs2296342-<b>A</b>,2e-06,schizophrenia,ITPR3,6:33659300,0.5859152190821882
1263,rs1765142-<b>A</b>,2e-06,schizophrenia,ARL14EP,11:30357012,0.655252683386029
1263,rs1765142-<b>A</b>,2e-06,schizophrenia,RPL12P30,11:30357012,0.655252683386029
1312,rs9316337-<b>G</b>,2e-06,schizophrenia,ZDHHC20,13:21388068,0.4516441943932486
1266,rs17731-<b>A</b>,2e-06,schizophrenia,KLF6,10:3779369,0.3147684770584207
1156,rs72926932-<b>A</b>,2e-06,schizophrenia,TCF4,18:55383415,0.9331216382606442
1206,rs58880514-<b>A</b>,2e-06,schizophrenia,UNKNOWN,7:70939851,0.2784012705134992
1147,rs7194676-<b>C</b>,2e-06,schizophrenia,ZCCHC14,16:87456285,0.3418519367407747
2387,rs4468298-<b>T</b>,2e-06,schizophrenia,UNKNOWN,10:36754522,0.5320183486238532
1196,rs11211309-<b>A</b>,2e-06,schizophrenia,MKNK1,1:46579541,0.9043409211222869
1294,rs6678676-<b>C</b>,2e-06,schizophrenia,LINC00862,1:200297375,0.7874856486796785
1243,rs12997796-<b>A</b>,2e-06,schizophrenia,RMND5A,2:86747195,0.832439691376111
2413,rs35451246-<b>T</b>,2e-06,schizophrenia,UBE2G1,17:4291351,0.8420659923727408
1241,rs12938078-<b>A</b>,2e-06,schizophrenia,MSI2,17:57665916,0.15892006352567495
1338,rs147897924-<b>C</b>,2e-06,schizophrenia,LINC02264,4:117923644,-1.0
1896,rs12699131-<b>?</b>,2e-06,schizophrenia,CALN1,7:72286331,-1.0
1602,rs12332385-<b>T</b>,2e-06,schizophrenia,CCDC192,5:127878652,0.32765385046519446
1906,rs4775413-<b>?</b>,2e-06,schizophrenia,UNKNOWN,15:61547904,-1.0
1330,rs9631085-<b>A</b>,2e-06,schizophrenia,ANKRD36,2:97220558,0.042136168862085384
1915,rs16977195-<b>?</b>,2e-06,schizophrenia,AGBL1,15:86441009,-1.0
1917,rs10911902-<b>?</b>,2e-06,schizophrenia,PTGS2,1:186663185,-1.0
1917,rs10911902-<b>?</b>,2e-06,schizophrenia,SSBP3,1:186663185,-1.0
1591,rs12069356-<b>A</b>,2e-06,schizophrenia,PMVK,1:154877295,0.4460389821835605
1591,rs12069356-<b>A</b>,2e-06,schizophrenia,KCNN3,1:154877295,0.4460389821835605
1582,rs117799466-<b>C</b>,2e-06,schizophrenia,LPCAT4,15:34367316,0.29592376919004765
1582,rs117799466-<b>C</b>,2e-06,schizophrenia,ACTG1P15,15:34367316,0.29592376919004765
212,rs10928112-<b>C</b>,2e-06,schizophrenia,LRP1B,2:141573400,0.6339862361037586
1575,rs12681288-<b>A</b>,2e-06,schizophrenia,DLGAP2,8:1085152,0.6494614390348987
1564,rs12498839-<b>A</b>,2e-06,schizophrenia,GPM6A,4:175810250,0.05950238221281101
1556,rs76832595-<b>A</b>,2e-06,schizophrenia,KLHL29,2:23503849,0.8586745270795543
1529,rs8099121-<b>A</b>,2e-06,schizophrenia,PPIAP14,18:4980409,0.2657669461914745
1889,rs11130874-<b>?</b>,2e-06,schizophrenia,PTPRG,3:62079095,-1.0
330,rs10252923-<b>A</b>,2e-06,schizophrenia,NIPA2P1,7:91275726,0.6328213879408419
330,rs10252923-<b>A</b>,2e-06,schizophrenia,FZD1,7:91275726,0.6328213879408419
1626,rs2977993-<b>A</b>,2e-06,schizophrenia,KYAT1,9:128846507,0.6385535789919525
1120,rs1006737-<b>?</b>,2e-06,schizophrenia,CACNA1C,12:2236129,-1.0
1730,rs113731670-<b>C</b>,2e-06,schizophrenia,LINC02828,6:24738159,0.9207690423708058
1732,rs10262624-<b>C</b>,2e-06,schizophrenia,STK31,7:23876057,0.4604552673372155
1743,rs10783624-<b>C</b>,2e-06,schizophrenia,LINC02406,12:39129105,0.3296453149814717
1709,rs11006253-<b>A</b>,2e-06,schizophrenia,BICC1,10:58759688,0.2428268925357332
1708,rs11004008-<b>G</b>,2e-06,schizophrenia,PCDH15,10:54025428,0.5507676019057702
1706,rs12738007-<b>?</b>,2e-06,schizophrenia,MECR,1:29195193,-1.0
1760,rs2242194-<b>G</b>,2e-06,schizophrenia,ZBTB7B,1:155017821,0.39678030303030304
1700,rs504918-<b>C</b>,2e-06,schizophrenia,KALRN,3:124364323,0.3976545842217484
1789,rs12611334-<b>G</b>,2e-06,schizophrenia,CLC,19:39738769,0.32530439385918475
1789,rs12611334-<b>G</b>,2e-06,schizophrenia,LEUTX,19:39738769,0.32530439385918475
1819,rs2860223-<b>C</b>,2e-06,schizophrenia,Metazoa_SRP,8:133656434,-1.0
1819,rs2860223-<b>C</b>,2e-06,schizophrenia,ST3GAL1-DT,8:133656434,-1.0
158,rs13074132-<b>T</b>,2e-06,schizophrenia,FHIT,3:60335351,0.6452424396919527
1669,rs41314284-<b>T</b>,2e-06,schizophrenia,STUM,1:226602300,0.07252514557967178
1845,rs7045881-<b>?</b>,2e-06,schizophrenia,PLAA,9:26935998,-1.0
1644,rs35245641-<b>C</b>,2e-06,schizophrenia,MIRLET7BHG,22:46077965,0.889553109280455
1641,rs35058679-<b>T</b>,2e-06,schizophrenia,CLDN10,13:95493125,0.7385209929914194
1641,rs35058679-<b>T</b>,2e-06,schizophrenia,CLDN10-AS1,13:95493125,0.7385209929914194
1629,rs302010-<b>G</b>,2e-06,schizophrenia,ATXN8OS,13:70145330,0.843354065883437
1509,rs79090407-<b>A</b>,2e-06,schizophrenia,LINC02195,16:26505812,0.9373803526448363
2471,rs4781348-<b>A</b>,2e-06,schizophrenia,RPL35AP34,16:12892885,0.46083038899125994
2471,rs4781348-<b>A</b>,2e-06,schizophrenia,SHISA9,16:12892885,0.46083038899125994
2474,rs3804082-<b>G</b>,2e-06,schizophrenia,OSBP2,22:30790322,0.00022744996100857812
1382,rs1986112-<b>A</b>,2e-06,schizophrenia,RAB8B,15:63248373,0.373001588141874
1436,rs6065777-<b>T</b>,2e-06,schizophrenia,STK4,20:45041000,0.7167284277395447
1438,rs61021925-<b>T</b>,2e-06,schizophrenia,CLIP1,12:122379112,0.6287719686083785
1452,rs62355986-<b>C</b>,2e-06,schizophrenia,PIK3R1,5:68360793,0.09384146341463415
1383,rs1987778-<b>T</b>,2e-06,schizophrenia,SIPA1L1,14:71249146,0.6880464480874317
1350,rs1524480-<b>G</b>,2e-06,schizophrenia,UNKNOWN,2:5322854,0.8778681382515249
575,rs12620761-<b>C</b>,2e-06,schizophrenia,MGAT5,2:134096560,0.9980443285528031
1122,rs10275045-<b>?</b>,2e-06,schizophrenia,MAD1L1,7:1881190,-1.0
1400,rs2159292-<b>C</b>,2e-06,schizophrenia,SHISA6,17:11259875,0.08260458880526524
610,rs17018359-<b>?</b>,2e-06,schizophrenia,CTNNA2,2:79989050,-1.0
1340,rs1482292-<b>C</b>,2e-06,schizophrenia,TMEM132D,12:129333701,0.9195908368644068
2469,rs10895575-<b>A</b>,2e-06,schizophrenia,PDGFD,11:104112134,0.08790396499216463
1132,rs6917512-<b>C</b>,2e-06,schizophrenia,UNKNOWN,6:40860546,0.5525011413291593
1507,rs78944489-<b>C</b>,2e-06,schizophrenia,NOTO,2:73191915,0.056008470089994704
1507,rs78944489-<b>C</b>,2e-06,schizophrenia,RAB11FIP5,2:73191915,0.056008470089994704
1414,rs55675132-<b>C</b>,2e-06,schizophrenia,TSPAN2,1:115077013,0.7721633085896077
1433,rs6019826-<b>T</b>,2e-06,schizophrenia,KCNB1,20:49426433,0.10453360891445003
1406,rs198160-<b>G</b>,3e-06,schizophrenia,LINC02194,16:24229404,0.4990984743411928
1406,rs198160-<b>G</b>,3e-06,schizophrenia,PRKCB,16:24229404,0.4990984743411928
1821,rs12210050-<b>?</b>,3e-06,schizophrenia,IRF4,6:475489,-1.0
1821,rs12210050-<b>?</b>,3e-06,schizophrenia,EXOC2,6:475489,-1.0
1392,rs207282-<b>T</b>,3e-06,schizophrenia,LINC02438,4:19107261,0.6607351794071763
1392,rs207282-<b>T</b>,3e-06,schizophrenia,FAM184B,4:19107261,0.6607351794071763
1844,rs433598-<b>T</b>,3e-06,schizophrenia,ACSM1,16:20668884,0.37527995197524877
1844,rs433598-<b>T</b>,3e-06,schizophrenia,ACSM3,16:20668884,0.37527995197524877
1403,rs2185077-<b>T</b>,3e-06,schizophrenia,LINC02812,1:53379768,0.13196384632728483
1403,rs2185077-<b>T</b>,3e-06,schizophrenia,SLC25A3P1,1:53379768,0.13196384632728483
1395,rs2094900-<b>A</b>,3e-06,schizophrenia,UNKNOWN,13:109614902,0.4341556482385305
1169,rs9908552-<b>T</b>,3e-06,schizophrenia,YWHAE,17:1394697,0.5520381154049762
1783,rs1602565-<b>C</b>,3e-06,schizophrenia,MYBPC3,11:29140589,0.11632994031638112
1783,rs1602565-<b>C</b>,3e-06,schizophrenia,LINC02742,11:29140589,0.11632994031638112
1728,rs11264213-<b>A</b>,3e-06,schizophrenia,AGO4,1:35818353,0.8468501852832186
1344,rs1499972-<b>C</b>,3e-06,schizophrenia,UNKNOWN,3:118000691,0.900719098211972
1323,rs9554348-<b>T</b>,3e-06,schizophrenia,HS6ST3,13:96360101,0.8824775013234516
1322,rs9545047-<b>A</b>,3e-06,schizophrenia,RBM26,13:79285321,0.6546850185283218
1790,rs7930295-<b>G</b>,3e-06,schizophrenia,FEZ1,11:125443703,0.1370764906051191
1748,rs10853575-<b>T</b>,3e-06,schizophrenia,SMAD7,18:49033349,0.6485129268450722
1748,rs10853575-<b>T</b>,3e-06,schizophrenia,DYM,18:49033349,0.6485129268450722
1109,rs11699237-<b>?</b>,3e-06,schizophrenia,BMP7,20:57108940,-1.0
1379,rs141308780-<b>G</b>,3e-06,schizophrenia,SH3GL3,15:83591790,0.019057702488088937
1771,rs2429030-<b>T</b>,3e-06,schizophrenia,KIFBP,10:68991917,0.5466562986003111
1311,rs9310732-<b>A</b>,3e-06,schizophrenia,THRB,3:24174066,0.4005939524838013
1105,rs2323266-<b>?</b>,3e-06,schizophrenia,PCDH20,13:61391170,-1.0
1110,rs1455244-<b>?</b>,3e-06,schizophrenia,LINC01255,18:11494200,-1.0
1664,rs3856261-<b>G</b>,3e-06,schizophrenia,RIT1,1:155906822,0.5616728427739545
1409,rs76569837-<b>G</b>,3e-06,schizophrenia,U6,12:45565980,0.9259450171821306
1657,rs3770752-<b>A</b>,3e-06,schizophrenia,QPCT,2:37348993,0.7365502294747578
1721,rs111803315-<b>G</b>,3e-06,schizophrenia,JKAMP,14:59498575,0.9472736897829539
1592,rs1210898-<b>T</b>,3e-06,schizophrenia,EBNA1BP2,1:43259573,0.042085759661196404
209,rs187568-<b>A</b>,3e-06,schizophrenia,EDIL3,5:84019804,0.35645421465281163
1461,rs7303433-<b>G</b>,3e-06,schizophrenia,SOX5,12:23487545,0.06036005968273912
177,rs7989524-<b>A</b>,3e-06,schizophrenia,PHF2P2,13:19057017,0.079430598089889
214,rs3013169-<b>T</b>,3e-06,schizophrenia,EYS,6:64133067,0.5714198560214747
2397,rs10489482-<b>T</b>,3e-06,schizophrenia,RNU7-183P,1:185417483,0.3162166631450331
2397,rs10489482-<b>T</b>,3e-06,schizophrenia,GS1-279B7.1,1:185417483,0.3162166631450331
1484,rs76939711-<b>A</b>,3e-06,schizophrenia,DNAJB8-AS1,3:128468391,0.016612495485734922
226,rs8063446-<b>?</b>,3e-06,schizophrenia,SLC7A6OS,16:68310460,-1.0
1544,rs76049629-<b>G</b>,3e-06,schizophrenia,ATOH1,4:93837884,0.09248033019476332
1530,rs8133932-<b>C</b>,3e-06,schizophrenia,PCBP3,21:45791171,0.7862890418210694
1493,rs77868089-<b>A</b>,3e-06,schizophrenia,AZU1P1,13:39822000,0.018921249281471545
1493,rs77868089-<b>A</b>,3e-06,schizophrenia,CDKN2AIPNLP3,13:39822000,0.018921249281471545
1496,rs78037194-<b>G</b>,3e-06,schizophrenia,FMN2,1:240059390,0.0796195652173913
1483,rs7688014-<b>C</b>,3e-06,schizophrenia,SLC9B2,4:103053903,0.6003705664372684
1211,rs114726755-<b>T</b>,3e-06,schizophrenia,CRB1,1:197324293,0.9848170398689241
1908,rs2252865-<b>?</b>,3e-06,schizophrenia,RERE,1:8362616,-1.0
2405,chr6:55564517-<b>?</b>,3e-06,schizophrenia,UNKNOWN,Mapping not available,-1.0
1204,rs4685495-<b>A</b>,3e-06,schizophrenia,CNTN4,3:2195173,0.277435954804788
1646,rs354225-<b>G</b>,3e-06,schizophrenia,EML6,2:54696629,0.6130757014293277
1646,rs354225-<b>G</b>,3e-06,schizophrenia,SPTBN1,2:54696629,0.6130757014293277
1410,rs66831316-<b>?</b>,3e-06,schizophrenia,UNKNOWN,Mapping not available,-1.0
2408,rs3931099-<b>T</b>,3e-06,schizophrenia,ANKFY1,17:4192446,-1.0
1888,rs1009080-<b>?</b>,3e-06,schizophrenia,LINC01648,1:29958713,-1.0
1282,rs6424555-<b>T</b>,3e-06,schizophrenia,LINC02238,1:73616692,0.41206987824245633
1106,rs10900020-<b>?</b>,3e-06,schizophrenia,LINC02881,10:44331749,-1.0
1106,rs10900020-<b>?</b>,3e-06,schizophrenia,CXCL12,10:44331749,-1.0
1152,rs72749142-<b>G</b>,3e-06,schizophrenia,KIF21B,1:200982179,0.8658970249424021
1426,rs582580-<b>G</b>,3e-06,schizophrenia,ARL2,11:65004475,0.4893705163180762
1426,rs582580-<b>G</b>,3e-06,schizophrenia,BATF2,11:65004475,0.4893705163180762
1428,rs58950470-<b>T</b>,3e-06,schizophrenia,PCNX3,11:65616284,0.21483222713864306
1894,rs1869901-<b>?</b>,3e-06,schizophrenia,PLCB2,15:40303426,-1.0
1111,rs7172342-<b>?</b>,4e-06,schizophrenia,RORA,15:61044243,-1.0
1138,rs7002619-<b>T</b>,4e-06,schizophrenia,MSR1,8:16208048,0.13155108523028058
2280,rs146300688-<b>C</b>,4e-06,schizophrenia,LINC01320,2:34062217,0.9829539438856538
1148,rs7266699-<b>C</b>,4e-06,schizophrenia,PHACTR3,20:59678383,0.20185024339992325
1153,rs72793138-<b>A</b>,4e-06,schizophrenia,PCDH15,10:53721128,0.01264763779527559
1107,rs10052004-<b>?</b>,4e-06,schizophrenia,SALL4P1,5:57370673,-1.0
589,rs61990820-<b>A</b>,4e-06,schizophrenia,NRXN3,14:79899927,0.06458443620963472
1532,rs7531932-<b>A</b>,4e-06,schizophrenia,NEGR1,1:71668902,0.562634989200864
1536,rs7551345-<b>A</b>,4e-06,schizophrenia,ZCCHC17,1:31359023,0.09628629304523971
1550,rs76405237-<b>G</b>,4e-06,schizophrenia,TMEM178B,7:141271019,0.9695215311004785
1557,rs12432904-<b>G</b>,4e-06,schizophrenia,EIF5,14:103345983,0.7962647108988572
1557,rs12432904-<b>G</b>,4e-06,schizophrenia,HMGB3P26,14:103345983,0.7962647108988572
1566,rs1251350-<b>C</b>,4e-06,schizophrenia,RN7SL825P,10:32004006,0.2650608787718369
1566,rs1251350-<b>C</b>,4e-06,schizophrenia,KIF5B,10:32004006,0.2650608787718369
1572,rs12595305-<b>T</b>,4e-06,schizophrenia,MIR9-3HG,15:89356393,0.6461602248122725
1572,rs12595305-<b>T</b>,4e-06,schizophrenia,POLG-DT,15:89356393,0.6461602248122725
1580,rs12723316-<b>G</b>,4e-06,schizophrenia,LINC01725,1:83848587,0.8615290144304575
1916,rs4846033-<b>?</b>,4e-06,schizophrenia,AGTRAP,1:11728507,-1.0
1916,rs4846033-<b>?</b>,4e-06,schizophrenia,DRAXIN,1:11728507,-1.0
1605,rs12431204-<b>A</b>,4e-06,schizophrenia,TRPC4,13:37876098,0.42564892212934446
1605,rs12431204-<b>A</b>,4e-06,schizophrenia,LINC02334,13:37876098,0.42564892212934446
1886,rs7017212-<b>?</b>,4e-06,schizophrenia,MSRA,8:10165428,-1.0
1614,rs28669119-<b>G</b>,4e-06,schizophrenia,MEF2C-AS1,5:88909036,0.8386260531432275
1625,rs2977125-<b>T</b>,4e-06,schizophrenia,TRMT9B,8:12915747,0.10847862767154105
1625,rs2977125-<b>T</b>,4e-06,schizophrenia,LINC00681,8:12915747,0.10847862767154105
1633,rs337718-<b>T</b>,4e-06,schizophrenia,UNKNOWN,18:72107043,0.30144121652292327
1636,rs34411452-<b>T</b>,4e-06,schizophrenia,UBLCP1,5:159261655,0.8444622397437477
1636,rs34411452-<b>T</b>,4e-06,schizophrenia,LINC01932,5:159261655,0.8444622397437477
1640,rs34777351-<b>C</b>,4e-06,schizophrenia,UNKNOWN,18:25526259,0.615352038115405
1643,rs35123781-<b>G</b>,4e-06,schizophrenia,RNU6-236P,5:139685595,0.373931070225447
1643,rs35123781-<b>G</b>,4e-06,schizophrenia,CXXC5,5:139685595,0.373931070225447
1727,rs112627313-<b>A</b>,4e-06,schizophrenia,U3,3:45288559,0.11842244573848597
1744,rs10788251-<b>C</b>,4e-06,schizophrenia,TACC2,10:122142449,0.15025749178478592
1710,rs11039131-<b>C</b>,4e-06,schizophrenia,DDB2,11:47210487,0.713495145631068
1710,rs11039131-<b>C</b>,4e-06,schizophrenia,PACSIN3,11:47210487,0.713495145631068
1755,rs10932194-<b>G</b>,4e-06,schizophrenia,CREB1,2:207465706,0.33689782953943886
1787,rs6917824-<b>G</b>,4e-06,schizophrenia,NKAIN2,6:124021518,0.18615169458743713
1791,rs1046089-<b>G</b>,4e-06,schizophrenia,PRRC2A,6:31635190,0.6519621145432763
1694,rs4776059-<b>T</b>,4e-06,schizophrenia,FAM214A,15:52594765,0.6370122742241293
1822,rs12426725-<b>?</b>,4e-06,schizophrenia,PPFIA2,12:81449349,-1.0
1831,rs4427170-<b>T</b>,4e-06,schizophrenia,SGCZ,8:14996272,0.3427155599603568
1841,rs1572299-<b>A</b>,4e-06,schizophrenia,UNKNOWN,9:118584139,-1.0
1665,rs4084594-<b>T</b>,4e-06,schizophrenia,NT5ELP,5:64418618,0.5876124933827422
1652,rs36109662-<b>G</b>,4e-06,schizophrenia,LHFPL3,7:104443254,0.1192694547379566
1510,rs79169085-<b>C</b>,4e-06,schizophrenia,SKAP1,17:48220153,0.9844738840604168
1522,rs80353807-<b>G</b>,4e-06,schizophrenia,ZNF365,10:62559780,0.9456370562979984
1267,rs17766408-<b>T</b>,4e-06,schizophrenia,RPSAP52,12:65791310,0.8465936446798267
1264,rs17684571-<b>C</b>,4e-06,schizophrenia,DST,6:56710873,0.9063516855395028
1261,rs1734907-<b>A</b>,4e-06,schizophrenia,POP7,7:100717894,0.1496213316503629
1261,rs1734907-<b>A</b>,4e-06,schizophrenia,EPO,7:100717894,0.1496213316503629
1244,rs13004237-<b>G</b>,4e-06,schizophrenia,UNKNOWN,Mapping not available,-1.0
1224,rs11712112-<b>A</b>,4e-06,schizophrenia,MGLL,3:128023522,0.0930763255000971
1315,rs9341835-<b>C</b>,4e-06,schizophrenia,EEF1B2P5,6:63416275,0.4492672476751546
1315,rs9341835-<b>C</b>,4e-06,schizophrenia,LGSN,6:63416275,0.4492672476751546
1213,rs11599218-<b>G</b>,4e-06,schizophrenia,CFAP58,10:104445317,0.8043254376930999
1202,rs369019574-<b>A</b>,4e-06,schizophrenia,UNKNOWN,9:79271833,-1.0
1201,rs2144051-<b>G</b>,4e-06,schizophrenia,LINC02304,14:97078236,0.023997741389045736
1200,rs144759648-<b>A</b>,4e-06,schizophrenia,NOM1,7:156943329,0.9747264200104221
1200,rs144759648-<b>A</b>,4e-06,schizophrenia,LMBR1,7:156943329,0.9747264200104221
1198,rs11864208-<b>C</b>,4e-06,schizophrenia,ADCY7,16:50243303,0.6925287356321839
1198,rs11864208-<b>C</b>,4e-06,schizophrenia,TENT4B,16:50243303,0.6925287356321839
1180,rs10218712-<b>T</b>,4e-06,schizophrenia,FOXO6,1:41366625,0.7243207816968541
1175,rs1267813-<b>G</b>,4e-06,schizophrenia,JAM3,11:134111180,0.6403967153673883
1205,rs55970365-<b>C</b>,4e-06,schizophrenia,LINC01370,20:40096545,0.05140285865537322
1497,rs7811528-<b>G</b>,4e-06,schizophrenia,TTYH3,7:2663182,0.17670725251455796
1114,rs4798896-<b>?</b>,4e-06,schizophrenia,UNKNOWN,18:78152922,-1.0
1365,rs1335882-<b>T</b>,4e-06,schizophrenia,SPATA2P1,13:56258138,0.6324510322922181
1370,rs1351356-<b>T</b>,4e-06,schizophrenia,MED30,8:117587883,0.6990370049772776
1374,rs1389724-<b>T</b>,4e-06,schizophrenia,NRBF2P3,1:110814219,0.33574504436967173
1374,rs1389724-<b>T</b>,4e-06,schizophrenia,Y_RNA,1:110814219,0.33574504436967173
611,rs16945898-<b>?</b>,4e-06,schizophrenia,UNKNOWN,17:12322858,-1.0
1408,rs67900830-<b>A</b>,4e-06,schizophrenia,CRYAA,21:43195762,0.12424563260984647
1411,rs189918-<b>C</b>,4e-06,schizophrenia,DNAJC11,1:6677152,-1.0
1355,rs16831047-<b>A</b>,4e-06,schizophrenia,RNU7-147P,2:199145752,0.1585091474781759
1458,rs72963233-<b>C</b>,4e-06,schizophrenia,UNKNOWN,18:34349283,0.05246161990471149
1459,rs72975629-<b>C</b>,4e-06,schizophrenia,UNKNOWN,3:135767692,0.0617786417203256
579,rs41464545-<b>G</b>,4e-06,schizophrenia,LINC02232,4:64952689,0.1357081611972874
567,rs11685323-<b>C</b>,4.9999999999999996e-06,schizophrenia,SPAG16,2:213848854,0.4732849604221636
1112,rs4530903-<b>?</b>,4.9999999999999996e-06,schizophrenia,HLA-DQA1,6:32614112,-1.0
1112,rs4530903-<b>?</b>,4.9999999999999996e-06,schizophrenia,HLA-DRB1,6:32614112,-1.0
568,rs6935231-<b>A</b>,4.9999999999999996e-06,schizophrenia,COL21A1,6:56339106,0.27113954808974816
215,rs10744422-<b>C</b>,4.9999999999999996e-06,schizophrenia,HIP1R,12:122852242,0.8637374272101641
586,rs117900362-<b>C</b>,4.9999999999999996e-06,schizophrenia,KIAA1217,10:23861388,0.00041608876560332873
213,rs259282-<b>T</b>,4.9999999999999996e-06,schizophrenia,ANKRD27,19:32672137,0.5581789306511382
252,rs10860965-<b>?</b>,4.9999999999999996e-06,schizophrenia,C12orf42,12:103211559,-1.0
1274,rs1863824-<b>G</b>,4.9999999999999996e-06,schizophrenia,GRID1,10:86353182,0.3805185704274702
1576,rs12682527-<b>C</b>,4.9999999999999996e-06,schizophrenia,ASH2L,8:21463493,0.9662875234521576
1164,rs9879311-<b>T</b>,4.9999999999999996e-06,schizophrenia,ATP2B2,3:10373659,0.5746593701139155
1352,rs1561296-<b>T</b>,4.9999999999999996e-06,schizophrenia,SPATS2L,2:200443394,0.480959524708407
1569,rs12540205-<b>C</b>,4.9999999999999996e-06,schizophrenia,ATXN7L1,7:105670146,0.6102313217578191
1667,rs41268902-<b>A</b>,4.9999999999999996e-06,schizophrenia,TNXB,6:32103231,0.07898358920063525
1851,rs4757144-<b>G</b>,4.9999999999999996e-06,schizophrenia,ARNTL,11:13309679,0.45100780087478015
1348,rs1516570-<b>A</b>,4.9999999999999996e-06,schizophrenia,GRM7,3:6963334,0.331722915779782
1332,rs144223816-<b>G</b>,4.9999999999999996e-06,schizophrenia,UNKNOWN,5:45835157,0.473866090712743
1535,rs7551222-<b>A</b>,4.9999999999999996e-06,schizophrenia,LRRN2,1:204630167,0.7054842726436035
1623,rs2957613-<b>T</b>,4.9999999999999996e-06,schizophrenia,SCAPER,15:76408248,0.09114335553441168
1313,rs9317639-<b>C</b>,4.9999999999999996e-06,schizophrenia,PCDH9,13:67112708,0.9393329804129169
1185,rs13020137-<b>A</b>,4.9999999999999996e-06,schizophrenia,RAB6C,2:129999731,0.42235421166306697
1185,rs13020137-<b>A</b>,4.9999999999999996e-06,schizophrenia,ARHGAP42P2,2:129999731,0.42235421166306697
1161,rs975752-<b>A</b>,4.9999999999999996e-06,schizophrenia,ERLIN1,10:100146576,0.11208836162814481
1161,rs975752-<b>A</b>,4.9999999999999996e-06,schizophrenia,SPCS2P2,10:100146576,0.11208836162814481
1545,rs7610761-<b>A</b>,4.9999999999999996e-06,schizophrenia,LPP,3:188467141,0.28214904679376085
1601,rs12195417-<b>C</b>,4.9999999999999996e-06,schizophrenia,PRSS35,6:83463309,0.33269629437678155
1601,rs12195417-<b>C</b>,4.9999999999999996e-06,schizophrenia,ME1,6:83463309,0.33269629437678155
1298,rs6736848-<b>T</b>,4.9999999999999996e-06,schizophrenia,RNU6-1001P,2:155012155,0.42541026998411857
1298,rs6736848-<b>T</b>,4.9999999999999996e-06,schizophrenia,CBX3P6,2:155012155,0.42541026998411857
1290,rs6549358-<b>G</b>,4.9999999999999996e-06,schizophrenia,HMGB1P36,3:70803555,0.4134664328940671
1290,rs6549358-<b>G</b>,4.9999999999999996e-06,schizophrenia,RNU6-281P,3:70803555,0.4134664328940671
1913,rs9512730-<b>?</b>,4.9999999999999996e-06,schizophrenia,RNU6-63P,13:27503007,-1.0
1913,rs9512730-<b>?</b>,4.9999999999999996e-06,schizophrenia,LNX2,13:27503007,-1.0
1273,rs1858740-<b>C</b>,4.9999999999999996e-06,schizophrenia,XYLB,3:38396881,0.528711383406063
1583,rs11784536-<b>A</b>,4.9999999999999996e-06,schizophrenia,IQANK1,8:143756977,0.6873246024321796
1560,rs12449000-<b>T</b>,4.9999999999999996e-06,schizophrenia,FANCA,16:89806562,0.7401672050161505
1250,rs13119516-<b>A</b>,4.9999999999999996e-06,schizophrenia,BANK1,4:101920448,0.16134087048210416
1249,rs13110633-<b>C</b>,4.9999999999999996e-06,schizophrenia,SLAIN2,4:48468279,0.7067060637204522
1249,rs13110633-<b>C</b>,4.9999999999999996e-06,schizophrenia,SLC10A4,4:48468279,0.7067060637204522
1229,rs117488988-<b>A</b>,4.9999999999999996e-06,schizophrenia,KRT18P50,6:95898699,0.8864478560084701
1567,rs12519062-<b>C</b>,4.9999999999999996e-06,schizophrenia,MIR583HG,5:96170382,0.14176813128639493
1361,rs13276960-<b>G</b>,4.9999999999999996e-06,schizophrenia,MAILR,8:102895776,0.9333076923076923
1351,rs1546044-<b>A</b>,4.9999999999999996e-06,schizophrenia,NR3C2,4:148411792,0.28125992588671256
