"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs7201336-<b>G</b>,"1 x 10-19",,0.292,'-,"0.012 unit decrease",[0.01-0.014],"ZKSCAN2-DT, LINC02191","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,16:25340613
rs10898240-<b>C</b>,"4 x 10-9",,0.732,'-,"0.008 unit increase",[0.006-0.01],DLG2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:84467246
rs7947529-<b>C</b>,"1 x 10-10",,0.213,'-,"0.009 unit decrease",[0.007-0.011],"EED, Metazoa_SRP","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:86224903
rs11019106-<b>G</b>,"6 x 10-9",,0.872,'-,"0.01 unit increase",[0.0061-0.0139],DISC1FP1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:90582398
rs590414-<b>A</b>,"3 x 10-10",,0.5,'-,"0.007 unit increase",[0.005-0.009],GRIA4,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:105875326
rs9919558-<b>T</b>,"7 x 10-59",,0.613,'-,"0.02 unit decrease",[0.018-0.022],NCAM1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:113006687
rs7126080-<b>G</b>,"1 x 10-11",,0.46,'-,"0.008 unit increase",[0.006-0.01],USP28,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:113853951
rs238899-<b>T</b>,"3 x 10-10",,0.458,'-,"0.007 unit decrease",[0.005-0.009],ZBTB16,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:114119995
rs1783832-<b>G</b>,"2 x 10-12",,0.431,'-,"0.008 unit decrease",[0.006-0.01],"RNU6-256P, SORL1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:121662292
rs7945853-<b>G</b>,"5 x 10-9",,0.219,'-,"0.008 unit decrease",[0.006-0.01],"SORL1, RNU6-256P","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:121758928
rs34716506-<b>G</b>,"4 x 10-10",,0.921,'-,"0.014 unit increase",[0.01-0.018],"NRGN, SPA17","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:124736716
rs12800944-<b>C</b>,"2 x 10-8",,0.65,'-,"0.007 unit increase",[0.005-0.009],"KIRREL3-AS3, LINC02712","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:127117138
rs7937974-<b>G</b>,"9 x 10-14",,0.433,'-,"0.009 unit decrease",[0.007-0.011],"DNAJB6P1, RN7SKP279","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:127593138
rs1106363-<b>C</b>,"7 x 10-9",,0.67,'-,"0.007 unit decrease",[0.005-0.009],NTM,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:132096370
rs2010921-<b>G</b>,"1 x 10-11",,0.682,'-,"0.008 unit decrease",[0.006-0.01],NTM,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:132228311
rs12273435-<b>G</b>,"1 x 10-11",,0.798,'-,"0.01 unit decrease",[0.008-0.012],IGSF9B,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:133955960
rs12297948-<b>G</b>,"9 x 10-10",,0.332,'-,"0.007 unit increase",[0.005-0.009],"CAPZA3, RPL7P6","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:19020147
rs7960282-<b>G</b>,"2 x 10-11",,0.205,'-,"0.009 unit decrease",[0.007-0.011],PLEKHA5,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:19142235
rs77699638-<b>C</b>,"3 x 10-8",,0.982,'-,"0.026 unit increase",[0.016-0.036],"LRRC34P1, C2CD5","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:22551433
rs11047209-<b>G</b>,"1 x 10-12",,0.745,'-,"0.01 unit increase",[0.008-0.012],SOX5,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:24015777
rs4285945-<b>A</b>,"5 x 10-11",,0.771,'-,"0.01 unit decrease",[0.008-0.012],"ARID2, U6","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:45712000
rs17123808-<b>C</b>,"4 x 10-11",,0.904,'-,"0.012 unit increase",[0.0081-0.0159],"FAM186B, PRPF40B","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:49585630
rs2640562-<b>C</b>,"1 x 10-12",,0.657,'-,"0.009 unit increase",[0.007-0.011],"ERBB3, RPS26","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:56072689
rs11176927-<b>C</b>,"3 x 10-10",,0.512,'-,"0.007 unit increase",[0.005-0.009],"LINC02421, LINC01479","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:67893538
rs7969559-<b>A</b>,"6 x 10-9",,0.284,'-,"0.007 unit increase",[0.005-0.009],CPSF6,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:69261387
rs4760831-<b>A</b>,"8 x 10-10",,0.509,'-,"0.007 unit increase",[0.005-0.009],TRHDE,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,12:72342043
rs12245585-<b>G</b>,"7 x 10-9",,0.893,'-,"0.011 unit increase",[0.0071-0.0149],VTI1A,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:112613140
rs10885480-<b>T</b>,"1 x 10-10",,0.721,'-,"0.008 unit increase",[0.006-0.01],NRAP,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:113618605
rs3095122-<b>A</b>,"3 x 10-12",,0.588,'-,"0.008 unit increase",[0.006-0.01],HSPA12A,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:116791252
rs10787738-<b>C</b>,"3 x 10-19",,0.738,'-,"0.012 unit decrease",[0.01-0.014],SHTN1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:117017860
rs1555487-<b>T</b>,"3 x 10-8",,0.295,'-,"0.007 unit increase",[0.005-0.009],TACC2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:122234641
rs1949434-<b>C</b>,"3 x 10-11",,0.271,'-,"0.009 unit increase",[0.007-0.011],CPXM2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:123924326
rs10870287-<b>C</b>,"2 x 10-13",,0.613,'-,"0.009 unit decrease",[0.007-0.011],STK32C,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,10:132291540
rs4757957-<b>G</b>,"1 x 10-9",,0.324,'-,"0.008 unit increase",[0.006-0.01],TEAD1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:12859851
rs4477405-<b>G</b>,"2 x 10-8",,0.571,'-,"0.007 unit increase",[0.005-0.009],"LINC02751, LINC02682","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:15709104
rs10766470-<b>G</b>,"2 x 10-8",,0.44,'-,"0.007 unit increase",[0.005-0.009],HPS5,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:18317189
rs11027983-<b>G</b>,"8 x 10-10",,0.584,'-,"0.007 unit increase",[0.005-0.009],LUZP2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:24533602
rs6265-<b>C</b>,"2 x 10-24",,0.814,'-,"0.015 unit increase",[0.013-0.017],"BDNF-AS, BDNF","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:27658369
rs7942417-<b>C</b>,"5 x 10-20",,0.654,'-,"0.011 unit increase",[0.009-0.013],"LINC02758, METTL15","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:28634687
rs704686-<b>C</b>,"6 x 10-9",,0.511,'-,"0.007 unit increase",[0.005-0.009],DCDC1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:31062967
rs114861240-<b>G</b>,"3 x 10-8",,0.948,'-,"0.015 unit increase",[0.0091-0.0209],CCDC73,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:32608337
rs1462220-<b>G</b>,"3 x 10-13",,0.514,'-,"0.009 unit increase",[0.007-0.011],LRRC4C,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:41044727
rs10837650-<b>C</b>,"1 x 10-12",,0.666,'-,"0.009 unit increase",[0.007-0.011],"LINC02741, LRRC4C","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:41502043
rs7114842-<b>A</b>,"2 x 10-8",,0.725,'-,"0.007 unit decrease",[0.005-0.009],HSD17B12,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:43817881
rs11038716-<b>G</b>,"2 x 10-8",,0.787,'-,"0.008 unit increase",[0.006-0.01],PHF21A,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:45936893
rs901750-<b>G</b>,"1 x 10-10",,0.444,'-,"0.008 unit decrease",[0.006-0.01],"DDB2, PACSIN3","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:47187921
rs574087-<b>A</b>,"9 x 10-11",,0.617,'-,"0.008 unit increase",[0.006-0.01],"PRDX5, CCDC88B","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:64335476
rs61884449-<b>C</b>,"3 x 10-9",,0.853,'-,"0.01 unit decrease",[0.0061-0.0139],NRXN2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:64717721
rs7947391-<b>A</b>,"2 x 10-8",,0.414,'-,"0.007 unit decrease",[0.005-0.009],"NPAS4, RNU1-84P","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:66419411
rs7943721-<b>G</b>,"2 x 10-11",,0.16,'-,"0.011 unit increase",[0.0071-0.0149],"PLEKHB1, FAM168A","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:73598348
rs12798877-<b>G</b>,"6 x 10-16",,0.486,'-,"0.01 unit increase",[0.008-0.012],"RNU6-544P, TENM4","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,11:80160586
rs11872397-<b>G</b>,"1 x 10-9",,0.732,'-,"0.008 unit increase",[0.006-0.01],ZNF407,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:74823326
rs72983727-<b>C</b>,"2 x 10-8",,0.702,'-,"0.007 unit increase",[0.005-0.009],"Y_RNA, RNU6-655P","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:78127663
rs7241572-<b>G</b>,"1 x 10-22",,0.801,'-,"0.016 unit decrease",[0.012-0.02],"CTDP1, KCNG2","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,18:79820712
rs2613765-<b>G</b>,"6 x 10-11",,0.536,'-,"0.008 unit increase",[0.006-0.01],KDM4B,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,19:5066319
rs12162221-<b>G</b>,"1 x 10-10",,0.427,'-,"0.008 unit increase",[0.006-0.01],"FKBP8, ELL","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,19:18524579
rs2047335-<b>G</b>,"3 x 10-8",,0.832,'-,"0.01 unit decrease",[0.0061-0.0139],"LINC01791, TSHZ3","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,19:31224860
rs34851357-<b>T</b>,"6 x 10-9",,0.428,'-,"0.007 unit increase",[0.005-0.009],LINC01837,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,19:31962090
rs1981621-<b>T</b>,"6 x 10-11",,0.309,'-,"0.008 unit increase",[0.006-0.01],"LINC01782, RNA5SP472","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,19:32160860
rs112330399-<b>G</b>,"1 x 10-8",,0.777,'-,"0.008 unit decrease",[0.006-0.01],SLC1A5,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,19:46779998
rs16987303-<b>C</b>,"2 x 10-8",,0.818,'-,"0.008 unit decrease",[0.006-0.01],ZNF471,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,19:56525734
rs73104513-<b>C</b>,"2 x 10-9",,0.87,'-,"0.01 unit decrease",[0.0061-0.0139],MACROD2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,20:14710923
rs2424244-<b>G</b>,"2 x 10-12",,0.656,'-,"0.009 unit increase",[0.007-0.011],SLC24A3,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,20:19666883
rs73111240-<b>G</b>,"5 x 10-10",,0.951,'-,"0.017 unit increase",[0.011-0.023],NINL,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,20:25553237
rs67696533-<b>G</b>,"1 x 10-11",,0.694,'-,"0.009 unit decrease",[0.007-0.011],NOL4L-DT,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,20:32585560
rs34373763-<b>C</b>,"6 x 10-9",,0.914,'-,"0.013 unit increase",[0.0091-0.0169],"RNU6-743P, PPIAP21","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,20:43301046
