"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs203709-<b>A</b>,"4 x 10-17",,0.2645,'-,"8.408471 z-unit decrease",NR,"CEACAM16-AS1, PVR","Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:44658298
rs11881756-<b>C</b>,"5 x 10-17",,0.1138,'-,"8.381871 z-unit decrease",NR,CEACAM16-AS1,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:44717621
rs76856627-<b>G</b>,"1 x 10-16",,0.0329,'-,"8.306043 z-unit increase",NR,CLASRP,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:45040497
rs60239918-<b>T</b>,"2 x 10-15",,0.03999,'-,"7.945099 z-unit increase",NR,GEMIN7-AS1,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:45077114
rs41290100-<b>T</b>,"2 x 10-15",,0.02432,'-,"7.9216814 z-unit decrease",NR,NECTIN2,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:44867684
rs846876-<b>C</b>,"1 x 10-14",,0.3755,'-,"7.715924 z-unit decrease",NR,CEACAM22P,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:44576817
rs147188206-<b>C</b>,"3 x 10-14",,0.008636,'-,"7.5976734 z-unit increase",NR,CLASRP,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:45049329
rs2965164-<b>T</b>,"1 x 10-13",,0.3456,'-,"7.438834 z-unit decrease",NR,CEACAM16-AS1,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:44698782
rs41290108-<b>C</b>,"3 x 10-13",,0.03803,'-,"7.317556 z-unit decrease",NR,NECTIN2,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:44874585
rs547509922-<b>T</b>,"3 x 10-13",,0.003614,'-,"7.314314 z-unit increase",NR,"BCAM, NECTIN2","Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:44828004
rs62118504-<b>G</b>,"5 x 10-13",,0.3957,'-,"7.2163415 z-unit decrease",NR,"MARK4, EXOC3L2","Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:45231493
rs35194383-<b>T</b>,"8 x 10-13",,0.4234,'-,"7.1647267 z-unit increase",NR,RELB,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:45012792
rs80257887-<b>A</b>,"1 x 10-12",,0.03562,'-,"7.089606 z-unit increase",NR,CEACAM20,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:44516798
rs75161053-<b>A</b>,"2 x 10-12",,0.04757,'-,"7.0672655 z-unit increase",NR,CEACAM22P,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:44544863
rs142412517-<b>T</b>,"2 x 10-12",,0.001157,'-,"7.033927 z-unit increase",NR,TOMM40,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:44900801
rs12461144-<b>T</b>,"4 x 10-12",,0.1266,'-,"6.9530225 z-unit increase",NR,"MARK4, EXOC3L2","Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:45220448
rs142092405-<b>G</b>,"6 x 10-12",,0.00433,'-,"6.8754373 z-unit increase",NR,BCAM,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:44820087
rs150820726-<b>T</b>,"1 x 10-11",,0.008836,'-,"6.80423 z-unit increase",NR,CEACAM16-AS1,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:44723891
rs183321458-<b>A</b>,"2 x 10-11",,0.003582,'-,"6.7473207 z-unit increase",NR,GEMIN7-AS1,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:45077818
rs539159088-<b>C</b>,"2 x 10-11",,0.01086,'-,"6.705168 z-unit increase",NR,"CEACAM16-AS1, IGSF23","Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:44634022
rs7274581-<b>C</b>,"3 x 10-8",,0.084,'-,"5.53 z-unit decrease",NR,CASS4,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,20:56443204
rs9271192-<b>C</b>,"4 x 10-8",,0.2751,'-,"5.49 z-unit increase",NR,"HLA-DRB1, HLA-DQA1","Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,6:32610753
rs9331896-<b>C</b>,"7 x 10-17",,0.4107,'-,"8.35 z-unit decrease",NR,CLU,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,8:27610169
rs983392-<b>G</b>,"2 x 10-11",,0.4083,'-,"6.71 z-unit decrease",NR,"LINC02705, MS4A2","Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,11:60156035
rs114360492-<b>T</b>,"2 x 10-9",,2.59E-4,'-,"5.99 z-unit increase",NR,CNTNAP2,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,7:146252937
rs184384746-<b>T</b>,"1 x 10-8",,0.002,'-,"5.69 z-unit increase",NR,"HESX1, IL17RD","Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,3:57192122
rs187370608-<b>A</b>,"1 x 10-16",,0.002,'-,"8.26 z-unit increase",NR,"UNC5CL, LRFN2","Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,6:40974457
rs76726049-<b>C</b>,"3 x 10-8",,0.014,'-,"5.52 z-unit increase",NR,ALPK2,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,18:58522227
rs41289512-<b>G</b>,"6 x 10-276",,0.039,'-,"35.5 z-unit increase",NR,NECTIN2,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:44848259
rs76320948-<b>T</b>,"5 x 10-8",,0.046,'-,"5.46 z-unit increase",NR,MEIOSIN,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:45738583
rs6014724-<b>G</b>,"7 x 10-10",,0.089,'-,"6.18 z-unit decrease",NR,CASS4,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,20:56423488
rs113260531-<b>A</b>,"9 x 10-10",,0.12,'-,"6.12 z-unit increase",NR,ZNF594-DT,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,17:5235685
rs117618017-<b>T</b>,"3 x 10-8",,0.132,'-,"5.52 z-unit increase",NR,APH1B,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,15:63277703
rs6931277-<b>T</b>,"8 x 10-11",,0.153,'-,"6.49 z-unit decrease",NR,"HLA-DQA1, HLA-DRB1","Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,6:32615580
rs111278892-<b>G</b>,"8 x 10-11",,0.161,'-,"6.5 z-unit increase",NR,"CNN2, ABCA7","Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:1039324
rs2093760-<b>A</b>,"1 x 10-18",,0.205,'-,"8.82 z-unit increase",NR,CR1,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,1:207613483
rs10933431-<b>G</b>,"9 x 10-10",,0.235,'-,"6.13 z-unit decrease",NR,INPP5D,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,2:233117202
rs4575098-<b>A</b>,"2 x 10-10",,0.24,'-,"6.36 z-unit increase",NR,ADAMTS4,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,1:161185602
rs6448453-<b>A</b>,"2 x 10-9",,0.252,'-,"6 z-unit increase",NR,'-,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,4:11024404
rs59735493-<b>A</b>,"4 x 10-8",,0.3,'-,"5.49 z-unit decrease",NR,KAT8,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,16:31121779
rs1859788-<b>A</b>,"2 x 10-15",,0.31,'-,"7.93 z-unit decrease",NR,PILRA,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,7:100374211
rs867611-<b>G</b>,"2 x 10-18",,0.314,'-,"8.75 z-unit decrease",NR,PICALM,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,11:86065502
rs3865444-<b>A</b>,"6 x 10-9",,0.32,'-,"5.81 z-unit decrease",NR,"SIGLEC22P, CD33","Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:51224706
rs442495-<b>C</b>,"1 x 10-9",,0.32,'-,"6.07 z-unit decrease",NR,ADAM10,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,15:58730416
rs12590654-<b>A</b>,"2 x 10-10",,0.344,'-,"6.39 z-unit decrease",NR,SLC24A4,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,14:92472511
rs28399637-<b>A</b>,"2 x 10-143",,0.3156,'-,"25.508192 z-unit increase",NR,BCAM,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:44820881
rs11218343-<b>C</b>,"1 x 10-11",,0.03743,'-,"6.79 z-unit decrease",NR,SORL1,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,11:121564878
rs11771145-<b>A</b>,"1 x 10-6",,0.3085,'-,"4.88 z-unit decrease",NR,EPHA1-AS1,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,7:143413669
rs1476679-<b>C</b>,"6 x 10-14",,0.3085,'-,"7.51 z-unit decrease",NR,ZCWPW1,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,7:100406823
rs28834970-<b>C</b>,"1 x 10-11",,0.3644,'-,"6.8 z-unit increase",NR,PTK2B,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,8:27337604
rs35349669-<b>T</b>,"5 x 10-9",,0.4983,'-,"5.85 z-unit increase",NR,INPP5D,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,2:233159830
rs4147929-<b>A</b>,"6 x 10-7",,NR,'-,"5.01 z-unit increase",NR,ABCA7,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,19:1063444
rs6656401-<b>A</b>,"4 x 10-18",,0.1782,'-,"8.67 z-unit increase",NR,CR1,"Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,1:207518704
rs6733839-<b>T</b>,"1 x 10-29",,0.3797,'-,"11.3 z-unit increase",NR,"BIN1, NIFKP9","Alzheimer's disease or family history of Alzheimer's disease","Alzheimer disease, family history of Alzheimer’s disease",'-,GCST007320,2:127135234
rs429358-<b>C</b>,"6 x 10-14",,0.17,1.69,'-,[1.93-1.47],APOE,"Alzheimer’s disease and/or vascular dementia (clinical subgroup VaD+)","Alzheimer disease, vascular dementia",'-,GCST009025,19:44908684
rs117834366-<b>A</b>,"2 x 10-8",,0.011,6.03,'-,[3.22-11.2],CNTNAP2,"Alzheimer’s disease and/or vascular dementia (clinical subgroup VaD++)","Alzheimer disease, vascular dementia",'-,GCST009026,7:147937799
rs271066-<b>?</b>,"3 x 10-6",,NR,'-,"0.6491 unit decrease",'-,'-,"Alzheimer's disease (age of onset)","Alzheimer disease, age at onset",'-,GCST001280,3:6336008
rs704454-<b>?</b>,"3 x 10-6",,NR,'-,"0.5038 unit increase",'-,ADAMTS9-AS2,"Alzheimer's disease (age of onset)","Alzheimer disease, age at onset",'-,GCST001280,3:64941350
rs1466662-<b>?</b>,"5 x 10-7",,NR,'-,"0.9595 unit decrease",'-,DCHS2,"Alzheimer's disease (age of onset)","Alzheimer disease, age at onset",'-,GCST001280,4:154426241
rs2034764-<b>?</b>,"4 x 10-6",,NR,'-,"0.879 unit increase",'-,PUM3,"Alzheimer's disease (age of onset)","Alzheimer disease, age at onset",'-,GCST001280,9:2742771
rs17429217-<b>?</b>,"3 x 10-6",,NR,'-,"2.436 unit increase",'-,HRK,"Alzheimer's disease (age of onset)","Alzheimer disease, age at onset",'-,GCST001280,12:116857528
rs3743162-<b>?</b>,"9 x 10-6",,NR,'-,"0.8828 unit decrease",'-,SLC28A1,"Alzheimer's disease (age of onset)","Alzheimer disease, age at onset",'-,GCST001280,15:84887738
rs4420638-<b>?</b>,"1 x 10-12",,NR,'-,"2.2018 unit increase",'-,"APOC1P1, APOC1","Alzheimer's disease (age of onset)","Alzheimer disease, age at onset",'-,GCST001280,19:44919689
rs10517270-<b>?</b>,"4 x 10-6",,NR,'-,"3.3056 unit decrease",'-,'-,"Alzheimer's disease (age of onset)","Alzheimer disease, age at onset",'-,GCST001280,4:33201518
rs2104362-<b>?</b>,"7 x 10-6",,NR,'-,"0.8441 unit increase",'-,"LINC01016, MLN","Alzheimer's disease (age of onset)","Alzheimer disease, age at onset",'-,GCST001280,6:33857581
rs12933233-<b>?</b>,"8 x 10-6",,NR,'-,"0.7869 unit increase",'-,'-,"Alzheimer's disease (age of onset)","Alzheimer disease, age at onset",'-,GCST001280,"Mapping not available"
rs1037757-<b>?</b>,"8 x 10-6",,NR,'-,"4.5618 unit decrease",'-,"OACYLP, SEC11C","Alzheimer's disease (age of onset)","Alzheimer disease, age at onset",'-,GCST001280,18:59084822
rs3743162-<b>?</b>,"9 x 10-6",,NR,'-,"0.88 unit decrease",'-,SLC28A1,"Alzheimer's disease (age of onset)","Alzheimer disease, age at onset",'-,GCST001280,15:84887738
rs12816806-<b>?</b>,"9 x 10-6",,NR,'-,"0.8384 unit increase",'-,"RBM19, DYNLL1P4","Alzheimer's disease (age of onset)","Alzheimer disease, age at onset",'-,GCST001280,12:113810386
rs2075650-<b>?</b>,"6 x 10-14",,NR,2.03167,'-,[1.67959-2.45755],TOMM40,"Posterior cortical atrophy and Alzheimer's disease","Alzheimer disease, Posterior cortical atrophy",'-,GCST003452,19:44892362
rs6714710-<b>?</b>,"1 x 10-6",,NR,1.48999,'-,[1.26062-1.7611],ZAP70,"Posterior cortical atrophy and Alzheimer's disease","Alzheimer disease, Posterior cortical atrophy",'-,GCST003452,2:97728623
rs4965006-<b>?</b>,"4 x 10-6",,NR,1.59605,'-,[1.29704-1.96399],PUS1,"Posterior cortical atrophy and Alzheimer's disease","Alzheimer disease, Posterior cortical atrophy",'-,GCST003452,12:131934988
rs2777802-<b>?</b>,"6 x 10-6",,NR,1.4778666,'-,[NR],ABCA1,"Posterior cortical atrophy and Alzheimer's disease","Alzheimer disease, Posterior cortical atrophy",'-,GCST003452,9:104807056
rs11637445-<b>?</b>,"6 x 10-6",,NR,1.4859304,'-,[NR],MAP2K5,"Posterior cortical atrophy and Alzheimer's disease","Alzheimer disease, Posterior cortical atrophy",'-,GCST003452,15:67699268
rs1014897-<b>?</b>,"6 x 10-6",,NR,1.4817307,'-,[NR],ANGPT4,"Posterior cortical atrophy and Alzheimer's disease","Alzheimer disease, Posterior cortical atrophy",'-,GCST003452,20:914814
rs8038734-<b>?</b>,"6 x 10-6",,NR,2.1375377,'-,[NR],ARIH1,"Posterior cortical atrophy and Alzheimer's disease","Alzheimer disease, Posterior cortical atrophy",'-,GCST003452,15:72519061
rs4997950-<b>?</b>,"7 x 10-6",,NR,1.6716651,'-,[NR],"LINC01098, LINC01099","Posterior cortical atrophy and Alzheimer's disease","Alzheimer disease, Posterior cortical atrophy",'-,GCST003452,4:177819494
rs10061074-<b>?</b>,"7 x 10-6",,NR,2.73556,'-,[1.72367-4.34148],"HIGD1AP3, MSX2","Posterior cortical atrophy and Alzheimer's disease","Alzheimer disease, Posterior cortical atrophy",'-,GCST003452,5:174705751
rs17125439-<b>?</b>,"8 x 10-6",,NR,1.51359,'-,[1.2572-1.82226],"BCL10, DDAH1","Posterior cortical atrophy and Alzheimer's disease","Alzheimer disease, Posterior cortical atrophy",'-,GCST003452,1:85302696
rs433852-<b>?</b>,"8 x 10-6",,NR,1.6849171,'-,[NR],FAM83E,"Posterior cortical atrophy and Alzheimer's disease","Alzheimer disease, Posterior cortical atrophy",'-,GCST003452,19:48613847
rs7805053-<b>?</b>,"8 x 10-6",,NR,1.5306224,'-,[NR],PER3P1,"Posterior cortical atrophy and Alzheimer's disease","Alzheimer disease, Posterior cortical atrophy",'-,GCST003452,7:9684086
rs1340425-<b>?</b>,"8 x 10-6",,NR,1.63103,'-,[1.28704-2.06695],RNU4ATAC8P,"Posterior cortical atrophy and Alzheimer's disease","Alzheimer disease, Posterior cortical atrophy",'-,GCST003452,1:73920165
rs12134133-<b>?</b>,"9 x 10-6",,NR,1.46044,'-,[1.22756-1.73751],"C4BPAP2, CD55","Posterior cortical atrophy and Alzheimer's disease","Alzheimer disease, Posterior cortical atrophy",'-,GCST003452,1:207284500
rs10071932-<b>?</b>,"9 x 10-6",,NR,1.4506525,'-,[NR],"SALL4P1, GPBP1","Posterior cortical atrophy and Alzheimer's disease","Alzheimer disease, Posterior cortical atrophy",'-,GCST003452,5:57358044
rs2525776-<b>?</b>,"1 x 10-8",,NR,3.3,'-,[2.1-5.1],'-,"Posterior cortical atrophy and Alzheimer's disease","Alzheimer disease, Posterior cortical atrophy",'-,GCST003452,7:81272303
