"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs227378-<b>?</b>,"5 x 10-8",,NR,'-,"0.0124 unit decrease",NR,MANBA,"Major depressive disorder vs ADHD (ordinary least squares (OLS))","attention deficit hyperactivity disorder, unipolar depression",'-,GCST90016612,4:102699228
rs226488-<b>?</b>,"2 x 10-10",,NR,'-,"0.0146 unit decrease",NR,LINC00461,"Major depressive disorder vs ADHD (ordinary least squares (OLS))","attention deficit hyperactivity disorder, unipolar depression",'-,GCST90016612,5:88600512
rs304132-<b>?</b>,"2 x 10-9",,NR,'-,"0.0137 unit decrease",NR,MEF2C-AS1,"Major depressive disorder vs ADHD (ordinary least squares (OLS))","attention deficit hyperactivity disorder, unipolar depression",'-,GCST90016612,5:88919777
rs74760947-<b>?</b>,"2 x 10-8",,NR,'-,"0.0128 unit decrease",NR,'-,"Major depressive disorder vs ADHD (ordinary least squares (OLS))","attention deficit hyperactivity disorder, unipolar depression",'-,GCST90016612,8:34495092
rs704061-<b>?</b>,"5 x 10-8",,NR,'-,"0.0124 unit decrease",NR,"DUSP6, POC1B","Major depressive disorder vs ADHD (ordinary least squares (OLS))","attention deficit hyperactivity disorder, unipolar depression",'-,GCST90016612,12:89378126
rs8039398-<b>?</b>,"1 x 10-8",,NR,'-,"0.013 unit decrease",NR,SEMA6D,"Major depressive disorder vs ADHD (ordinary least squares (OLS))","attention deficit hyperactivity disorder, unipolar depression",'-,GCST90016612,15:47438673
rs8058677-<b>?</b>,"4 x 10-8",,NR,'-,"0.0125 unit decrease",NR,CDH8,"Major depressive disorder vs ADHD (ordinary least squares (OLS))","attention deficit hyperactivity disorder, unipolar depression",'-,GCST90016612,16:61934401
rs212178-<b>?</b>,"3 x 10-8",,NR,'-,"0.0126 unit increase",NR,LINC01572,"Major depressive disorder vs ADHD (ordinary least squares (OLS))","attention deficit hyperactivity disorder, unipolar depression",'-,GCST90016612,16:72544232
rs720090-<b>?</b>,"2 x 10-8",,NR,'-,"0.014 unit decrease",NR,PTBP2,"Major depressive disorder vs anorexia nervosa (ordinary least squares (OLS))","anorexia nervosa, unipolar depression",'-,GCST90016613,1:96800136
rs2287348-<b>?</b>,"3 x 10-8",,NR,'-,"0.0137 unit decrease",NR,"ASB3, ERLEC1","Major depressive disorder vs anorexia nervosa (ordinary least squares (OLS))","anorexia nervosa, unipolar depression",'-,GCST90016613,2:53812676
rs9873726-<b>?</b>,"2 x 10-13",,NR,'-,"0.0183 unit decrease",NR,NCKIPSD,"Major depressive disorder vs anorexia nervosa (ordinary least squares (OLS))","anorexia nervosa, unipolar depression",'-,GCST90016613,3:48674934
rs4629334-<b>?</b>,"2 x 10-8",,NR,'-,"0.0139 unit increase",NR,WDR82P1,"Major depressive disorder vs anorexia nervosa (ordinary least squares (OLS))","anorexia nervosa, unipolar depression",'-,GCST90016613,3:94862302
rs323509-<b>?</b>,"2 x 10-9",,NR,'-,"0.015 unit decrease",NR,RNU6-334P,"Major depressive disorder vs anorexia nervosa (ordinary least squares (OLS))","anorexia nervosa, unipolar depression",'-,GCST90016613,5:104746478
rs72994087-<b>?</b>,"8 x 10-10",,NR,'-,"0.0152 unit decrease",NR,CADM1,"Major depressive disorder vs anorexia nervosa (ordinary least squares (OLS))","anorexia nervosa, unipolar depression",'-,GCST90016613,11:115263915
rs4916723-<b>?</b>,"5 x 10-8",,NR,'-,"0.0108 unit decrease",NR,LINC00461,"Major depressive disorder vs autism spectrum disorder (ordinary least squares (OLS))","unipolar depression, autism spectrum disorder",'-,GCST90016614,5:88558577
rs112635299-<b>?</b>,"2 x 10-8",,NR,'-,"0.011 unit decrease",NR,"SERPINA2, SERPINA1","Major depressive disorder vs autism spectrum disorder (ordinary least squares (OLS))","unipolar depression, autism spectrum disorder",'-,GCST90016614,14:94371805
rs910805-<b>?</b>,"5 x 10-8",,NR,'-,"0.0108 unit increase",NR,"XRN2, ZNF877P","Major depressive disorder vs autism spectrum disorder (ordinary least squares (OLS))","unipolar depression, autism spectrum disorder",'-,GCST90016614,20:21267478
rs2103655-<b>?</b>,"3 x 10-6",,NR,'-,"0.025 unit increase",NR,"PPP1R16B, ACTR5","Schizophrenia vs major depressive disorder (ordinary least squares (OLS))","unipolar depression, schizophrenia",'-,GCST90016622,20:38797315
rs4619651-<b>?</b>,"4 x 10-8",,NR,'-,"0.0151 unit decrease",NR,"CNNM4, LMAN2L","Bipolar disorder vs major depressive disorder (ordinary least squares (OLS))","unipolar depression, bipolar disorder",'-,GCST90016607,2:96750416
rs9834970-<b>?</b>,"2 x 10-12",,NR,'-,"0.0194 unit increase",NR,"LINC02033, HSPD1P6","Bipolar disorder vs major depressive disorder (ordinary least squares (OLS))","unipolar depression, bipolar disorder",'-,GCST90016607,3:36814539
rs11724116-<b>?</b>,"1 x 10-8",,NR,'-,"0.0157 unit decrease",NR,FSTL5,"Bipolar disorder vs major depressive disorder (ordinary least squares (OLS))","unipolar depression, bipolar disorder",'-,GCST90016607,4:161372886
rs28565152-<b>?</b>,"3 x 10-8",,NR,'-,"0.0153 unit increase",NR,ADCY2,"Bipolar disorder vs major depressive disorder (ordinary least squares (OLS))","unipolar depression, bipolar disorder",'-,GCST90016607,5:7542798
rs12538191-<b>?</b>,"2 x 10-8",,NR,'-,"0.0154 unit decrease",NR,"MYO1G, PURB","Bipolar disorder vs major depressive disorder (ordinary least squares (OLS))","unipolar depression, bipolar disorder",'-,GCST90016607,7:44941225
rs1024432-<b>?</b>,"7 x 10-9",,NR,'-,"0.0159 unit decrease",NR,CTTNBP2,"Bipolar disorder vs major depressive disorder (ordinary least squares (OLS))","unipolar depression, bipolar disorder",'-,GCST90016607,7:117939275
rs12275195-<b>?</b>,"7 x 10-9",,NR,'-,"0.016 unit increase",NR,TENM4,"Bipolar disorder vs major depressive disorder (ordinary least squares (OLS))","unipolar depression, bipolar disorder",'-,GCST90016607,11:79394755
rs4447398-<b>?</b>,"2 x 10-8",,NR,'-,"0.0154 unit decrease",NR,STARD9,"Bipolar disorder vs major depressive disorder (ordinary least squares (OLS))","unipolar depression, bipolar disorder",'-,GCST90016607,15:42612706
rs111444407-<b>?</b>,"3 x 10-10",,NR,'-,"0.0174 unit increase",NR,NCAN,"Bipolar disorder vs major depressive disorder (ordinary least squares (OLS))","unipolar depression, bipolar disorder",'-,GCST90016607,19:19247398
rs11908600-<b>?</b>,"4 x 10-8",,NR,'-,"0.0151 unit decrease",NR,STK4,"Bipolar disorder vs major depressive disorder (ordinary least squares (OLS))","unipolar depression, bipolar disorder",'-,GCST90016607,20:45004777
rs114086183-<b>?</b>,"4 x 10-8",,NR,'-,"0.16 unit increase",[0.1-0.22],LRRTM4,"Depression x vitamin D PRS interaction (COJO adjusted)","unipolar depression, vitamin D measurement",'-,GCST90085906,2:76868815
rs117102029-<b>?</b>,"4 x 10-8",,NR,'-,"0.01 unit increase",[0.0061-0.0139],HIGD1C,"Depression score x vitamin D interaction","unipolar depression, vitamin D measurement",'-,GCST90085911,12:50969674
rs147515485-<b>T</b>,"5 x 10-7",,0.0181,'-,"0.4724 unit decrease",[0.29-0.66],ZNF385C,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,17:42030081
rs9848399-<b>A</b>,"3 x 10-6",,0.8716,'-,"0.1726 unit increase",[0.1-0.245],SNX4,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,3:125486262
rs72763716-<b>A</b>,"4 x 10-6",,0.984,'-,"0.4956 unit increase",[0.29-0.71],"LINC01250, EIPR1","Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,2:3173220
rs10495514-<b>A</b>,"8 x 10-6",,0.0137,'-,"0.4996 unit decrease",[0.28-0.72],"LINC01250, EIPR1","Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,2:3169079
rs143452812-<b>C</b>,"9 x 10-6",,0.022,'-,"0.3997 unit decrease",[0.22-0.58],JUP,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,17:41774233
rs9428240-<b>T</b>,"2 x 10-7",,0.5907,'-,"0.1806 unit decrease",[0.11-0.25],RNA5SP56,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,1:118289053
chr17:39908602-<b>?</b>,"5 x 10-7",,0.0176,'-,"0.4862 unit decrease",[0.3-0.68],'-,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,"Mapping not available"
rs10736716-<b>C</b>,"2 x 10-6",,0.3652,'-,"0.1312 unit increase",[0.077-0.185],"FTH1, LINC02733","Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,11:61997661
chr4:145186141-<b>?</b>,"2 x 10-6",,0.407,'-,"0.2145 unit decrease",[0.13-0.3],'-,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,"Mapping not available"
rs2498828-<b>T</b>,"2 x 10-6",,0.8798,'-,"0.2341 unit increase",[0.14-0.33],"FBLN5, TRIP11","Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,14:91954931
rs139414355-<b>T</b>,"3 x 10-6",,0.0199,'-,"0.416 unit decrease",[0.24-0.59],DNAJC7,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,17:41993935
rs7621844-<b>A</b>,"3 x 10-6",,0.1431,'-,"0.1666 unit decrease",[0.097-0.237],SNX4,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,3:125488321
rs75365287-<b>T</b>,"4 x 10-6",,0.0139,'-,"0.5101 unit decrease",[0.29-0.73],EIPR1,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,2:3195846
rs12640002-<b>A</b>,"4 x 10-6",,0.362,'-,"0.1437 unit decrease",[0.083-0.205],'-,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,4:175149400
rs6541857-<b>A</b>,"4 x 10-6",,0.729,'-,"0.1321 unit increase",[0.076-0.189],SLC30A3,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,2:122763931
rs3825992-<b>T</b>,"5 x 10-6",,0.9645,'-,"0.4087 unit increase",[0.23-0.58],MFGE8,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,15:88904970
rs114777548-<b>T</b>,"6 x 10-6",,0.0194,'-,"0.4242 unit decrease",[0.24-0.61],LINC02160,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,5:33260771
rs261996-<b>A</b>,"6 x 10-6",,0.5874,'-,"0.1727 unit decrease",[0.098-0.247],CAST,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,5:96562131
rs750781-<b>A</b>,"6 x 10-6",,0.2066,'-,"0.2127 unit decrease",[0.12-0.3],LMO2,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,11:33895919
rs11047571-<b>A</b>,"7 x 10-6",,0.0264,'-,"0.4794 unit decrease",[0.27-0.69],"KNOP1P1, RN7SL38P","Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,12:24681285
rs1815909-<b>T</b>,"7 x 10-6",,0.8189,'-,"0.1619 unit increase",[0.091-0.233],"LINC02713, NELL1","Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,11:97865449
rs56858262-<b>A</b>,"7 x 10-6",,0.1363,'-,"0.2992 unit increase",[0.17-0.43],WWOX,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,16:78331095
rs147496540-<b>T</b>,"8 x 10-6",,0.0175,'-,"0.4292 unit decrease",[0.24-0.62],LINC01082,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,16:86133193
rs7814405-<b>A</b>,"8 x 10-6",,0.2547,'-,"0.1299 unit increase",[0.073-0.187],RN7SL318P,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,8:5238786
rs11172463-<b>A</b>,"9 x 10-6",,0.7505,'-,"0.1272 unit increase",[0.071-0.183],LINC02403,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,12:58107432
rs12143113-<b>T</b>,"9 x 10-6",,0.1739,'-,"0.2061 unit increase",[0.11-0.3],ARHGEF10L,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,1:17692362
rs73968924-<b>T</b>,"9 x 10-6",,0.0291,'-,"0.3272 unit decrease",[0.18-0.47],CCDC148,"Major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012305,2:158346417
rs10923531-<b>T</b>,"9 x 10-6",,0.2631,'-,"0.2313 unit increase",[0.13-0.33],"RNA5SP56, PSMC1P12","Recurrent major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012303,1:118280942
chr1:118832069-<b>?</b>,"1 x 10-7",,0.5877,'-,"0.2402 unit decrease",[0.15-0.33],'-,"Recurrent major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012303,"Mapping not available"
rs34136325-<b>A</b>,"2 x 10-6",,0.4007,'-,"0.182 unit decrease",[0.11-0.26],GYPA,"Recurrent major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012303,4:144224187
chr2:169366410-<b>?</b>,"2 x 10-6",,0.9695,'-,"0.4873 unit increase",[0.29-0.69],'-,"Recurrent major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012303,"Mapping not available"
rs758593-<b>A</b>,"4 x 10-6",,0.6091,'-,"0.163 unit increase",[0.094-0.232],SLC6A7,"Recurrent major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012303,5:150198356
rs6727599-<b>T</b>,"5 x 10-6",,0.2099,'-,"0.2572 unit decrease",[0.15-0.37],LINC01850,"Recurrent major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012303,2:153308738
rs16864755-<b>A</b>,"6 x 10-6",,0.0935,'-,"0.3187 unit decrease",[0.18-0.46],"KIF1A, HIGD1AP4","Recurrent major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012303,2:223409904
rs144999906-<b>T</b>,"6 x 10-6",,0.1197,'-,"0.252 unit increase",[0.14-0.36],'-,"Recurrent major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012303,13:76762043
rs7801945-<b>C</b>,"7 x 10-6",,0.4229,'-,"0.2077 unit decrease",[0.12-0.3],DNAH11,"Recurrent major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012303,7:21613837
rs6490784-<b>C</b>,"1 x 10-5",,0.5921,'-,"0.1652 unit increase",[0.092-0.238],SGCG,"Recurrent major depressive disorder x sex interaction","unipolar depression, sex interaction measurement",'-,GCST012303,13:23217636
rs10514650-<b>A</b>,"2 x 10-6",,NR,4.2,'-,NR,NUTF2P8,"Depression in multiple sclerosis (pre-diagnosis)","unipolar depression, multiple sclerosis",'-,GCST011679,2:21296299
rs10832000-<b>G</b>,"2 x 10-6",,NR,4.27,'-,NR,ARNTL,"Depression in multiple sclerosis (pre-diagnosis)","unipolar depression, multiple sclerosis",'-,GCST011679,11:13228852
rs28758178-<b>A</b>,"3 x 10-6",,NR,4.44,'-,NR,TM2D3,"Depression in multiple sclerosis (pre-diagnosis)","unipolar depression, multiple sclerosis",'-,GCST011679,15:101648782
rs74696548-<b>G</b>,"3 x 10-6",,NR,5.1,'-,NR,SGO1-AS1,"Depression in multiple sclerosis (pre-diagnosis)","unipolar depression, multiple sclerosis",'-,GCST011679,3:20734902
rs12612334-<b>C</b>,"3 x 10-6",,NR,1.91,'-,NR,UBBP1,"Depression in multiple sclerosis (post-diagnosis)","unipolar depression, multiple sclerosis",'-,GCST011678,2:75885737
rs898-<b>C</b>,"4 x 10-6",,NR,2.02,'-,NR,PTGFR,"Depression in multiple sclerosis (post-diagnosis)","unipolar depression, multiple sclerosis",'-,GCST011678,1:78537573
rs10513196-<b>A</b>,"4 x 10-7",,NR,1.9,'-,NR,"BBX, LINC01990","Depression in multiple sclerosis","unipolar depression, multiple sclerosis",'-,GCST011680,3:107506831
rs3003482-<b>G</b>,"3 x 10-6",,NR,1.83,'-,NR,PADI1,"Depression in multiple sclerosis","unipolar depression, multiple sclerosis",'-,GCST011680,1:17224106
rs9885896-<b>A</b>,"4 x 10-9",,'-,'-,"0.0241602 unit decrease",[0.016-0.032],ADH5P4,"Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,6:65886038
rs12206488-<b>T</b>,"2 x 10-9",,'-,'-,"0.0302724 unit increase",[0.02-0.04],'-,"Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,6:66290024
rs2328370-<b>A</b>,"3 x 10-8",,'-,'-,"0.0231486 unit increase",[0.015-0.031],"LY86, HIVEP2","Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,6:142685569
rs9347896-<b>A</b>,"1 x 10-8",,'-,'-,"0.0281251 unit increase",[0.018-0.038],'-,"Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,6:164656716
rs11561993-<b>T</b>,"2 x 10-9",,'-,'-,"0.0244869 unit increase",[0.016-0.033],'-,"Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,7:109462798
rs11784932-<b>A</b>,"3 x 10-8",,'-,'-,"0.0258772 unit increase",[0.017-0.035],CCDC26,"Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,8:129083232
rs1931391-<b>A</b>,"8 x 10-9",,'-,'-,"0.0235744 unit increase",[0.016-0.032],'-,"Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,9:11213674
rs62553458-<b>A</b>,"9 x 10-9",,'-,'-,"0.0499565 unit decrease",[0.033-0.067],KLF9,"Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,9:11695224
rs13299293-<b>A</b>,"2 x 10-8",,'-,'-,"0.0241789 unit decrease",[0.016-0.033],SLC25A6P2,"Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,9:31234707
rs2212333-<b>A</b>,"8 x 10-9",,'-,'-,"0.0242113 unit increase",[0.016-0.032],GRM5,"Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,11:89035729
rs7358418-<b>T</b>,"6 x 10-9",,'-,'-,"0.0260823 unit decrease",[0.017-0.035],TYR,"Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,11:89236970
rs9538160-<b>A</b>,"3 x 10-8",,'-,'-,"0.0238311 unit decrease",[0.015-0.032],DNAJA1P1,"Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,13:58680025
rs35625885-<b>A</b>,"1 x 10-8",,'-,'-,"0.0357605 unit decrease",[0.023-0.048],"PGAM1P12, TUBAP12","Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,15:96414739
rs1395455-<b>A</b>,"4 x 10-8",,'-,'-,"0.0245324 unit increase",[0.016-0.033],"FTLP18, GRIK3","Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,1:36719589
rs1620977-<b>A</b>,"1 x 10-8",,'-,'-,"0.02653 unit increase",[0.017-0.036],NEGR1,"Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,1:72263459
rs6680839-<b>T</b>,"9 x 10-10",,'-,'-,"0.025214 unit decrease",[0.017-0.033],"COP1, RPS29P5","Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,1:175933460
rs2175177-<b>A</b>,"1 x 10-8",,'-,'-,"0.0234815 unit decrease",[0.015-0.032],"COP1, U7","Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,1:176214920
rs11809140-<b>T</b>,"2 x 10-8",,'-,'-,"0.0229278 unit decrease",[0.015-0.031],MORF4L1P7,"Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,1:176349468
rs72740410-<b>T</b>,"1 x 10-8",,'-,'-,"0.0465852 unit increase",[0.031-0.063],"HNRNPA1P46, UBE2V1P8","Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,1:191145969
rs78108344-<b>T</b>,"2 x 10-9",,'-,'-,"0.0299671 unit decrease",[0.02-0.04],CRB1,"Endometriosis or depression (pleiotropy)","endometriosis, unipolar depression",'-,GCST010859,1:197419740
